id,text,target
24102,This breaches Rule 1(c) of the ASA.  It is very demeaning to a hard working|group of people who were employed to support government.  It is nasty in content and calls|them Marxists.  It is truly nasty and vitriolic.|About Advocacy Advertising|Complaints about advocacy advertising are considered differently to complaints about|advertising for products and services.|In assessing whether an advocacy advertisement complies with the Advertising Standards|Code| the freedom of expression provisions under the Bill of Rights Act 1990 must also be|considered.|Section 14 of the Act says: 鈥淓veryone has the right to freedom of expression| including the|freedom to seek| receive| and impart information and opinions of any kind in any form.鈥?This|freedom of expression supports robust debate on current issues in a democracy.|Under Rule 2(e) Advocacy advertising of the Advertising Standards Code:|鈥?The identity of the advertiser must be clear|鈥?Opinion must be clearly distinguishable from factual information| and|鈥?Factual information must be able to be substantiated.|If the identity and position of the Advertiser is clear| a more liberal interpretation of the|Advertising Standards Code is allowed.|Ruling|The Chair  of the Complaints Board ruled the issue you raise d does not reach the threshold|to breach the relevant Advertising Standards Authority  Codes and therefore we will not take|any further action.|The relevant codes are Advertising Standards Code - Principle 1| Principle 2| Rule 1(c)||Rule 2(e)|The Chair considered  the context| medium  and audience  of the advertisement| the product|or service being advertised and when applicable  generally prevailing community standards .|The Chair also considered decisions  about similar issues or advertising.|24/102|2,1
24103,1: The content of the Ad was sexually inappropriate| triggering for me and totally inappropriate  for a younger audience to see. In the Ad there was a quick scene of a couple having sex in a car - or that was what was implied by the feet on the car window. It was only a second but totally inappropriate  for this to be viewed at prime time. I hated seeing this. I work in mental health where many people have suffered sexual violence. On behalf of these people this is not acceptable. As a mum| this is not wanted  i want my kids to see. Personally| it was horrific to see this. 3 Duplicate  Complainants shared similar views,4
24104,Advertisement was goes against the Gambling Advertising Code 2019 Rule 1 (b) Gambling Harm Guidelines. Advertisement for raffle suggests that contributing and winning the raffle will reduce suicide in Aotearoa. The advertisement breaches the following guidelined: Gambling advertisements must not: Promote gambling as a means of relieving or improving a person’s financial| professional or personal difficulties| for example| loneliness or depression. Create a false sense of urgency such that consumers may be misled into thinking they must act quickly in order to participate or win. Portray| condone or encourage peer pressure to gamble. Exaggerate the connection between the gambling activity and the use (individual / family / whanau / community) to which the profits may be put. Target vulnerable people for example| by playing on fear or their superstitions,1
24105,There were eight complaints about this advertisement .  The Complainants said it  was  inappropriate for the advertisement and One N Z to present the serious and sensitive topic of  adoption and the search for birth parents in a light -hearted way.  Complainants said the  storyline  was triggering and that it belittles those connected with adoption.     Two Complainants also raise d the issue of the advertisement being disrespectful to indigenous  and Māori people in the context of  forced and interracial adoptions.,5
24106,ASA Complaint Billson Vodka RTD flavours  |1. This letter is to formally complain under the Alcohol Advertising and Promotion Code |about alcoho  advertisements| in this case the naming and the packaging of the alcohol |product itself.  |2. The product is Bilson's Vodka| and RTD available in fruity flavours| including Grape |Bubblegum|  and Rainbow Sherbet as seen below.  |3. The advertisements for these products were delivered via Facebook and commenters |described  the Grape Bubblegum flavour as tasting 鈥渆xactly like the grape Hubba Bubba| |really easy to drink鈥?  while the reaction to the Rainbow Sherbet flavour was 鈥測um鈥?and that |they 鈥渟ound so good鈥?  |4. The preamble to the Alcohol Advertising and Promotion Code sets out that alcohol |advertising and  promotion means any message| including naming| labelling and packaging.  |5. Principle 1 of the Code| Social Responsibility| states that alcohol advertising and |promotion must  be prepared and placed with a high standard of social responsibility to |consumers and society.  |6. Rule 1(b) of the Code states that the content of alcohol advertising and promotion must |target  adults.  | 24/107 |2 7. Guideline 3 associated with Rule 1(b) states that the theme| images| wording| music and |language  used must only target adults.  |8. Furthermore| advertisers must take care when content may have appeal to minors| |including  content that creates confusion with confectionery| soft drinks or other non -alcoholic |products; or  use of names similar to those that primarily appeal to minors; or animation| |bright colours| toys|鈥?designs| motifs| items| 鈥?activities primarily connected to youth |culture鈥?.  |9. We submit that the names of the products grape bubblegum and rainbow sherbert| along |with the  colours| designs| and items (roller skates) used in the advertisements including the |packaging  represent a breach of Rule 1(b).  |10. We submit that the clear potential for confusion with confectionery means the breach |cannot be  mitigated by careful placement.  |11. We submit that these products cannot remain on sale| must be urgently removed from |circulation|  and that the packaging and names of the product must be changed immediately.,4
24107,There were 28 complaints about th ese advertisement s. In summary| the Complainant s were  concerned the advertisement s were not socially responsible because:   • They glorif y gambling   • The content of the advertising appeals to children .  • Gambling advertisements shouldn’t be played when  children are watching TV   • It’s triggering for recovering gambling addicts  to see these advertisements   • It’s immoral to push gambling when so many people are suffering from the financial  squeeze    24/108  2 • It is or should be illegal to promote gambling   • The advertisements are on 3 -4 times an hour| which is  overexposure   • The advertisements are promoting antisocial and destructive behaviour,4
24108,The advertisement is racist and misogynistic. It depicts an Asian women as a |criminal. I argue that it is hate speech against Asians and women. It is deplorable and should |have no place in Aotearoa.,5
24109,Contact energy advertisement claimed Clyde Dam and Wairakei geothermal power stations as their efforts to help mitigate climate change. But this infrastructure was built using public funds prior to contact energy formation. Contact energy has made minimal investment (outside of maintenance) and has made no real investment in mitigating their climate change impacts for these sites,5
24110,MOA Date/Time of Broadcast: 25/05/2024| 5:30 pm Channel: 51 Standards Breached: Offensive and Disturbing Content;Promotion of Illegal or Antisocial behaviour;Discrimination and Denigration Reason for Breaches: With NZ disgraceful violence against women| I do not want to see a woman being elbowed out of the way so a bloke can eat his KFC. Even if it’s masked slightly by the attempt at a screen shift. Not ok KFC and SKY.,5
24111,"This ad is for the World Vision 40 Hour Challenge| and is promoting the act of  uerilla gardening? to the viewer. The definition used for guerilla gardening is ""the act of |planting flowers or food in neglected spaces"".",5
24112,Firstly| being told to stay home if you’re feeling sick is an over -reach and an unnecessary use of tax payers money. Secondly| this advertisement is normalising sickness. Why wouldn’t Health New Zealand focus on creating an advertisement that encourages wellness - taking care of your health or at the very least| treating ’sickness’ so that people can educate themselves. Filming a bunch of people lying on couches/in beds with tissues coming out of their noses doing a poor me is hardly an encouraging/supportive or empowering message. In summary| the messaging is disgusting and disempowering.,5
24113,The Complainant was concerned the labelling | website and Instagram advertisements  breached a plethora of rules within the Alcohol Advertising and Promotion Code: including  wording such as   • Naming the product “Horny Jane”   • “Healthy RTD”   • “Healthy| guilt -free version”   • “High percentage”   • Bang for your buck due to high percentage which is hypocrisy   And a range of Instagram posts the Complainant said were socially irresponsible,2
24114,The Complainant was concerned the labelling | website and Instagram advertisements  breached a plethora of rules within the Alcohol Advertising and Promotion Code: including  wording such as   • Naming the product “Horny Jane”   • “Healthy RTD”   • “Healthy| guilt -free version”   • “High percentage”   • Bang for your buck due to high percentage which is hypocrisy   And a range of Instagram posts the Complainant said were socially irresponsible,2
24115,The ad featuring a topless Victor Vito is disgusting| exploitative and objectifying sexy rugby players and demeaning to all those less well endowed. It must be removed immediately!,5
24116,This advertisement is back to the original with I’ve regurgitated better meals than this which I think is very wrong you don’t want to be telling people that it ok to do this incentive to people with eating disorders,5
24117,I am writing to lodge a complaint about a Contact Energy advertisement that aired on TV today| June 19| at 7:25 PM. The ad gives the impression that Contact Energy is currently a sustainable green energy provider. However| their actual claim is that they merely have a net zero target by 2035| which means nothing. I find this misleading as it makes Contact Energy seem greener than they are in reality. Consumers might be led to believe that Contact Energy is already providing green energy| which is not the case according to their own net -zero target. I believe this advertisement should be reviewed and corrected to ensure it does not mislead the public| especially during a climate crisis.,3
24118,The Expedia ad has a man cooking with a very large flame and a child throwing flour into the air close to the flame. This is extremely hazardous! It can explode. This is my first ever complaint about tv and i am doing this as i feel very strongly about it.,4
24119,I am complaining about the ad where the main characheter is at the head of the table at a feast and he bangs the table AND  YOU CALL THIS A FEAST? He is a buly and it makes me feel uncomforable aas it displays family verbal abuse and verbal violence as others run away and try to appease the man. Pleae do not air ir again,5
24120,"""Sale’s on sale"" (addressed marketing) and the home page of the Max website  saying ""50% off all sale clothing"" [in that order] is extremely misleading and incorrect.     The biggest discount is clearly 50% off the full price.  There is an asterisk referring to original  retail price but the layout of the claim conflicts 100% with the note.  Had the wording been in  a different order| it would have been far less misleading.",1
24121,Beef & Lamb Ltd. claim that the animal protection index lists New Zealand as |number 1 in the world on farm animal welfare. However| if you look at the Animal Protection |Index| you can see that New Zealand is not ranked number 1 and actually ranks below other |western nations in terms of farm animal welfare - the advertising is an outright and |demonstrable lie.,1
24122,"In summary t he Complainant was concerned the advertisements were |misleading because the metal dog tags are not ""engraved""| long lasting | endorsed by other |councils or environmentally friendly.",1
24123,This advertisement is designed to look like a chat show and I believe it’s very misleading. Some people may not realise that it’s an advert and think they are receiving financial advice.,1
24124,Hi. I would like to bring it to your attention to how inappropriate one of your adds is. Specifically advertising Vicks for blocked nose where two teenagers are kissing. My 4 year old stopped in front of the tv to see that which was showing in the middle of the day on weekend. She was asking me what are they doing. When it comes to age appropriate program| stick to it| what nonsense are you allowing for kids to see? Totally inappropriate and tasteless| not sure who allowed this but I’d like to see this removed from tv immediately. Will take it further to the broadcasting complain commission to bring it to their attention as well.,4
24125,In regard to the advertisement on the New Zealand YouTube site| it is disgusting and inappropriate for young people to watch. Why. can’t t they find a more decent way of promoting their products and do advertisements without those of very young children smooching in public.,4
24126,"I wish to complain about the ONE ad about Connection - Spoken to the brand manager with the add team| and these are my concerns| We have a large adoption group| and we are gathering our complaints to send to you and them Understand that we are second -class citizens who do not have the same rights as you do. I will never get my name on my birth certificate due to the 1955 Adoption Act. This story is not fictitious. It's happening to over 100|000 of your Kiwi friends and family| and making light of it is horrific. If you boil this down| it's human trafficking - taking a baby from a family and then giving it as a clean legal slate as another. This Is a brought -over site from your legal team and something not to be played with It's not lighthearted to be told as an adult that you have been lied to your whole life| and those are not your parents| and it is not fun to travel the world to find your roots. Did you know adoption falls under property law? As this ad appears to feature a young Māori or Pacific man who was adopted by non -Māori adoptive parents in a closed adoption with no knowledge of his adoption and therefore no knowledge of his whakapapa| I'm going to email them from the POV of a transracial adoptee and mention the fact that the govt is currently being challenged by the Waitangi Tribunal and others regarding the repeal of Section 7AA of the OT Act (which ensures that ""the policies| practices| and services of (OT) have regard to mana tamaiti (tamariki) and the whakapapa of Māori children and young persons and the whanaungatanga  responsibilities of their whānau| hapū| and iwi""). You have no idea how deep this conversation is and how horrific it is for many. Connect with family? Are you kidding me? Most of us try connect and then get rejected again - 4 x more likely to commit suicide or be drug addicted. You are flirting with a not -light-hearted topic and must take it down! Imagine how you would feel if you had no access to your family or birth certificate - and you can't find out who you are. Then| if or when you do| you are still not legally allowed to gain access to medical records - 23/127 2 or lineage - and when you hunt| they may be dead - or you're a product of sexual abuse. Please consider this topic before you go any further I ask you and your add and legal team to sit and watch this apology of adoption in Australia you will see this is not light -hearted Being told in a spa pool by 2 hippies you are not theirs as an adult is epic trauma",4
24127,This add by One -Lets Get Connected is disrespectful to all adoptees in NZ. This add falsely portrays adoption and the trauma it leaves for the adoptees. Adopted New Zealander's have been denied their right to adoption records| medical history| given false birth certificates and the right to know their whanau. Many adoptees have been offended by this advertisement| some to the point of triggering their trauma. Please consider the 100|000 adoptees in this country| and show some respect to our suffering. We are an overlooked mino rity of people that are shown so little respect| please hear our concerns. It is of particular concern that this add has appeared just as we await the final findings of the Royal Commission of Enquiry into State abuse| and yes adoptees are part of this enquiry! There is a big need for education on the disadvantages/trauma of adoption in this country and I sincerely hope the Adverting Standards Authority can play it's part in this education.,3
24128,Breach of Principle 1 – Social Responsibility: • advertisements must not exploit| degrade| denigrate| demean or objectify any person or group of people or any products| services| objects or places. • advertisements must not feature stereotypical roles or characteristics which| through their content and context| are likely to be harmful or offensive to people| particularly children and young people • humorous| satirical treatment of people and groups of people are natural and accepted features of societal relationships and may be acceptable| provided they are not likely to cause harm or serious or widespread offence This large -scale advertising campaign centres on the main character| a young man of unknown whakapapa who is raised by adoptive parents| who is depicted embarking on a journey to find the truth of his unknown biological origins. He begins his search with nothing more than a tartan -wrapped stone which links his arrival as a brown baby into the home of a white family. - It is a fictional story| however it is of adoption and lost whakapapa that is common and personally recognizable as a serious and sensitive topic for thousands of New Zealanders. - This advertisement exploits of this sensitive topic of adoption to convey a message of “connectedness”| The advertiser has attempted a humorous tone| however the insensitivity shown by this advertisement causes harm to both the children and parents separated at birth| and to other individuals without knowledge of their whakapapa (e.g. sperm donation). - Adoption and separation from family of origin| resulting in loss of identity and whakapapa| is a potentially traumatic event with far reaching social and mental health implications for individuals involved. - This large -scale multimedia advertising campaign is unavoidable – in addition to the broadcast and online video content| it is shown in cinemas| and large billboards are used on motorways| shopping centres| airports etc. - To say that the advertiser should have handled the topic of adoption more sensitively overlooks the fact that a large -scale campaign focusing this sensitive topic should never have been considered in the first place. Specific examples of the breach of Principle of Social Responsibility - The advertisement insensitively and offensively minimizes the trauma of adoption| and normalizes harmful adoption practices| particularly in relation vulnerable young people discovering their loss of whakapapa. The revelation by the main character’s adoptive parents that he is not “biologically speaking| the fruit of their loins” is depicted as a casual conversation while sitting in a spa pool. This is an attempt at a humorous depiction of what is highly impactful moment in a child’s life| and the insensitive depiction will be causing harm to individuals who have experienced similar situations. This depiction also normalizes the harmful concept that it is acceptable to erase or withhold biological identity. It also harmfully reinforces the unreasonable expectations held by society that the adopted child should be universally grateful for being adopted| and that the child should accept 23/129 2 without complaint that their whakapapa has been erased at birth. This advertisement also seems to depict the main character (brown) being thankful that he is in fact not biologically related to his embarrassing (white) parents. This is a stereotypical trope commonly portrayed| the result of which is to minimize the actual harm caused to adopted children – “yes you’re adopted but your parents are kind of awful and embarrassing| be grateful you’re not actually related!” This advertisement harmfully normalizes a situation that has seen a child separated from his biological parents at birth without a thorough legal process ensuring the care and protection of the child. The main character is depicted searching for his whakapapa| with nothing other than a “stone” that was “with me when they got me” and a highland cow for support. This story is depicted in a present day timeline| and depicts complete ignorance of his adoptive parents and a seeming lack of any involvement of the Crown in a formal process that lead to him being raised with his “adoptive” parents. This is a fantasy and a harmful depiction which minimizes the rights of a child to knowledge of their whakapapa| and the availability of agencies and support that exist in New Zealand to support young people embarking on their own personal search for identity. The depiction of a birth mother’s reaction to being found by a child separated at birth is insensitive and offensive. The birth mother is depicted being approached for the first time by her biological child. For most adopted individuals| if this moment of connection is eventually made| the first reunion is an extraordinarily private and potentially traumatic moment in an adopted individual’s life. Yet in this advertisement| it is depicted with humour| and grossly lacks sensitivity and appropriateness. The birth mother is depicted seemingly hiding in a hermit - like existence in the Scottish Highlands before being “found” by the child she was separated from at birth. It might be expected that a birth -mother first “being found” by a child in this circumstance may have recalled memories of far greater and likely negative impact. For example| the shock of an unplanned pregnancy; the dilemma of an unwanted pregnancy; the decision not to terminate the pregnancy; the impact of the 9 month pregnancy; the eventual outcome where she is separated from the child| which likely resulted in significant trauma and grief. Instead the advertisement minimises the trauma on birth parents and depicts that birth -mother reacting with a sheepish smile and remembering an enthusiastic sexual encounter and a screaming baby – a flooding recollection of 20 years of grief and loss which would be a far more accurate but less heartwarming for the purposes of this advertisement. There is one tenuous moment linking One NZ as a telecommunication company (the advertiser) with the main character’s search for their whakapapa. It is when a One NZ employee uses a mobile phone app to match a unique tartan pattern with a specific location in Scotland. One NZ are a telecommunication company| not a social agency. Perhaps One NZ should have depicted the main character making formal enquiries with Oranga Tamariki on his One NZ mobile phone| so that he can be privately supported through an official and structured search for his whakapapa. In the interests of all adopted New Zealanders| One NZ should cease this advertising campaign immediately,4
24129,"Advertisement features a man with a blindfolded woman in a life -raft in the middle of the lake. The actions and facial expressions of the woman are such that she conveys a feeling of discomfort and tension as she does not know she is on a lake| she does not know the man she is in the boat with or what is going to happen. Her answers are concerned with her safety e.g. replying that she would call the ’coastguard’ when he asks who she would call and that she ""can’t swim’. She also wears office casual clothes| further adding to the impressions that she is not familiar with the context. The man portrays the demeanour of being unconcerned about her or their position| saying in response to her claim of not being able to swim| that ’neither can I"". She is then told to ’start bailing’ as quite obviously the boat is sinking - still with her mask on. This ad is genuinely disturbing in the current context of attention being drawn to the number of women who meet harm at the hands of men. This is not a long bow to draw - the woman in the boat is clearly not in control| she does not know why she is there and her safety (even though she is in a life jacket) and indeed the entire situation is entirely within the control of the man. Her level of discomfort and the situation she is in is entirely disproportionate to the reason for her being there which is to test if she can ’see’ the difference between the two networks and I suspect that this is meant to be the nature of the alleged ’humour’. However| this is entirely tone -deaf| and would be the case with any gender in the boat under those circumstances but particularly and significantly so since it is a woman. I felt genuine discomfort and distress watching this ad| not only because of the content| but because its very creation and the number of hands and eyes this would have passed through and been approved by| equally reflect the issue that I am disturbed by in the finished product. I don’t think this is humorous but another ’soft’ example that normalises these disproportionate power relationships that in reality lead to the harm of women| in this case under the guise of humour. I am even reluctant to write this for that very reason| but have had a lifetime of this response to my and other women’s very real experience of discomfort and fear with what are often routine interactions with men. This is not an overreaction but an attempt to call out the very actions that sustain the issue at its very foundation. I am flabbergasted and disheartened at seeing this ad.",5
24130,The Listerine advertisement is around 10 seconds long. It was seen on TV1 |during the breakfast show at approx 8.28am on the 5th of July. It claims in bold that it is 鈥?x |more effective than flossing鈥?with fine print mentioning 鈥檌t is not intended to replace brushing |or flossing鈥? Both sentences contradict each other and may confuse or mislead the audience| |especially considering fine print is only shown for 5 seconds (not giving the audience enough |time to take in the message).,3
24131,Calling an emergency number (Coastguard) when there’s no real emergency. I think enough emergency numbers are hoax calls and waste people’s precious time. Do not encourage people to phone an emergency number just to check if the reception on your phone is any good,5
24132,The first complaint was jointly submitted by Communities Against Alcohol Harm and Turehou  Māori Wardens ki Otara. The Chair of this group has strong whakapapa connections to Kupe.   The first complainant said the advertising:   • exploits| degrades| denigrates| and demeans the mana of Kupe.   • In doing so| the same is done to the persons| peoples| and places associated with  Kupe| including all his descendants.   • Referred to a comment on RNZ from Dr Karaitiana Taiuru  that “Depicting and using a  famous Māori and Pacifica ancestor such as Kupe for alcohol is highly  offensive .”,2
24133,The second complainant also said the advertising was “ appalling cultural appropriation of a  Rangatira of significant status in Te Ao Māori  and Pasifika ”.,5
24134,I received an email from Tony’s Tyres recently that appeared to be offering me a  $35 WOF. It states quite plainly that as a VIP customer I can book a WOF for just $35. There  was no asterisk or similar to indicate there might be conditions attached. It was only when I  turned up at my booked time I was told it would be $75 and showed the small print at the  bottom that stated that it was $35 only with a service. I feel the email was misleading.,1
24135,The Complainant was concerned the advertisement was misleading as the price offer via the  Friend and Family offer was no better than the website and instore price for the two models of  security camera of interest to them.,1
24136,I am writing to file a complaint against Informed Investor| who appear to be a  financial advice magazine service with a paid subscription model in New Zealand.     Specifically| I am raising concern around a misleading Instagram advertisement which  Informed Investor has paid to have boosted as sponsored content. This post was posted on  3 July 2024| and it’s entitled “Investment 101: What is compound interest?”.     Having read their post several times over| and having shared it with friends for discussion| I  am convinced that there are serious errors in the facts and financial literacy education that  Informed Investor is presenting to the New Zealand public about compound interest in this 3  July 2024 advertisement.     For example| the post states “You earn $5 in the first year| giving you $1|005. But then you  earn 5% not only on your original $1|000| but also on the interest you earn. After five years|  you have roughly $12|760”. This is incorrect mathematics| and this information is misleading  for members of the New Zealand public with limited financial literacy who might expect that  $1|000 could become $12|760 after five years in a 5% simple interest account through  compounding interest as a result of this advertisement.     The post also cites| on another photographic slide| that 5% of $10|000 is $50. I am filing this  complaint as I am generally concerned that a financial literacy and advice provider with a  paid subscription model in New Zealand is posting a self -sponsored advertisement publicly|  with what appears to demonstrate zero effort made around proofreading or ensuring basic  facts are correct before presenting that paid advertisement as financial advice to the New  Zealand public.     I am concerned about the legitimacy of Informed Investor as a service. I am mindful that their  contact information and organisational background information is barely available on their  website. For the protection of vulnerable individuals with poor financial literacy| I would like  this advertisement containing misinformation to be removed and I would like Informed  Investor to be more transparent publicly with ways in which they can be contacted as an  organisation.,1
24137,The Complainant was concerned the social media posts  associated with the White Claw  Launch Activation and Influencer advertising were not prepared and placed with a high  standard of social responsibility.  The Complainant was concerned about whether the  advertisements were  targetin g an adult audience | that they contained  content and  personalities  which could appeal to minors and featur ed people who appear under the age of  25.,4
24138,The advertisement for Frank Energy features a women in full medical  protective clothing shaving the back of a man who is one of a line of similar men with  excessive body hair and often bald. The ad implies that the woman is carrying out a  repulsive job and the nature of the ad is projected as comical. I find this ad totally  irresponsible and very offensive and demeaning to men who suffer from male pattern  baldness which is often associated with excessive body hair| a completely genetic related  condition where they have no choice. A lot of men with this condition have undergone  serious mental health issues including low self esteem and depression which can lead to  suicide.   If the target of amusement was an older women with excessive body hair receiving a wax job  and the people carrying out the work felt repulsed| the ad would not last two seconds.   It’s not ’OK’ to profit from making fun of anyone’s physical condition where they have no  choice in the matter. It seems men in particular are the target of body ridicule in a lot of  advertisements so there’s also a double standard at work here.   We would like to have this advertisement removed for the above reasons.,1
24139,My complaint is specific to the Frank Energy advert specifically that focuses  on the shaving of mature men with a large volume chest and back hair. The complaint is  more about the persons are portrayed as 'gross' for having large volumes of chest and back  hair| and that it's a social normal to be body shaming people who have large volumes of  body hair| and that others should also find it gross. I accept that the advert is in good humor  however some people are quite sensitive to things that are outside of their control. It is on  the same level as fat shaming.,5
24140,The Complainant was concerned the advertisement was not promoting healthy eating | by  comparing leftovers for lunch with a pie and an energy drink and saying:  “Be like everyone  else” .,5
24141,AMP are currently running an advert where they show older ( they refer to them as retired) people dining out and when it’s time to pay the bill it shows 2 of these retired people trying to skip paying the bill by climbing out of a window. As a retired people ourselves my wife and Iwe find this ad denigrating towards retired people implying that older people act in a criminal manor by trying to avoid paying their bills while it also appears to send a message that perhaps older people can not afford to go out for fine dining which also very insulting . Due diligence should have been done before any ads of this type are produced by way of asking hospitality industry the demographics of whom of their clientele are more likely to try and skip paying a bill instead of just singling out retired people . I believe tghis ad needs to be withdrawn and a formal public apology be made by AMP,1
24142,blindness | that were the subject of this complaint: Facebook| Instagram| website| YouTube |and X.  |These advertisements included claims about the benefits of these glasses| and are |illustrated by reference to the following examples:,5
24143,The Complainant was concerned the advertisement was misleading because it says cross - lease titles are “a problem ” for owners and turning  cross lease  titles into freehold titles will   make you more  money . The Complainant was concerned this message could  cause problems  for people selling houses which are on a cross lease.,1
24144,Was watching Love Island on TVNZ+ at  9:05pm on Wednesday 24th July. An ad/trailer for a horror movie “Longlegs” came on| showing disturbing scenes. My wife had to close her eyes as she could not watch it| and I looked away.  There was a woman slitting her stomach and other content that was far out of context with the television show we were watching.  We were both appalled that such an ad would play during a light -hearted reality TV show. While I understand ads usually match the account age and rating of the show| please reconsider your views on the appropriateness of horror films being advertised during such shows and monitor the extent disturbing scenes .,3
24145,The Summerset advertisement with the ladies in the movie theatre has a racist tone. I have to wonder why the Asian looking lady has to have foam over her face and the other white ladies laugh in amusement. Why does it have to be the Asian lady with foam on her face and not one of the others?,5
24146,I have concerns about Brit promoting afterpay as a way to pay for renovations. I believe this is not suitable for a vulnerable audience where the risks of buy now pay later are not fully outlined. Renovations are huge bills and should not be encouraged to be put on buy now pay later. I think this advert glamorises Afterpay and is not socially responsible. We need to do more to support financial education among vulnerable kiwis and this advert isn’t it.,1
24147,"I believe that the claim in the advertisement is in breach of Rule 2 (b) Truthful presentation. I believe that the claim in the advertisement is misleading because it implies you are going to be provided with a 7 day pass to enter the gym| as a trial. However| you must attend during staffed hours. What the ad does not make clear| is that the gym is only staffed a maximum of 5 days out of the 7 day period. You can see in the attached email I have questioned this| and the answer is clearly stated that it is not a 7 day staffed days consecutive pas| only a 7 day pass to go up to a maximum of 5 days. I believe the ’free trial pass’ should be advertised as so - ""5 day pass"".",3
24148,It looks to me like they are using characters with a strong appeal to children to sell alcohol. I viewed the advertisement on youtube at approx 4.30 in the afternoon,4
24149,There were 672 complaints about the advertisement received from 7 August to 12 August  2024. Due to the volume of complaints and the time required for processing| complaints  were accepted up to 4pm on Monday 12 August 2024. Complaints received after that ti me  were deemed subsequent complaints and those complainants will receive a copy of this  decision. Seventeen of the 672 complaints were incomplete and not accepted. The  remaining 655 complaints were accepted| and the Advertiser and the Publisher were invite d  to provide a response.     The Complainants were concerned the advertisement was misleading| not clearly identified  as an advertisement| offensive| lacking in social responsibility| designed to cause fear and  distress without justification| and likely to give rise to hostility towards Māori.     The following is a summary of some of the specific concerns that were raised by  Complainants:     • The advertisement implies  that a significant proportion of New Zealand’s coastline is  about to be handed over to Māori and| as a result| the public will lose access to  resources| beaches and the coastline .  • The advertisement implies it is a simple process to give areas wāhi tapu status|  whereas it involves expensive and lengthy High Court proceedings .  • The advertisement  implies that iwi are consistently restricting public land access and  are planning to increase this restriction.   • The image of a “BEACH CLOSED” sign suggests recognition of Customary Marine  Titles excludes others from access to beaches (foreshore and seabed) .  • The advertisement omits  to mention relevant information| including the impact of  existing titles with riparian rights/ blue water rights in private ownership| which do  restrict public access .  • The advertisement oversimplifies the complex Customary Marine Titles  application/legal process .  • The advertisement misuses the data sourced from Te Kete Kōrero a Te Takutai  Moana Information Hub .   • The placement on the front page of the paper implies endorsement from The New  Zealand Herald .,4
24150,It is for the one.nz advert regarding stopping scams getting through. I am concerned that some elderly people may miss understand the point of the advert. I think it makes it look like any email they get to say ”pay your bill or get cut off ’ isn’t a scam| as they are saying they are stopping more scams getting through. Therefore they might think none are getting through so it ’s ok to follow the link. I think it ’s misleading. I have seen this advertisement numerous times one channel one throughout day and evening the last few days.,1
24151,The Complainant was concerned the advertisement may cause fear and distress by m aking  misleading assertions regarding customary marine title . They said the advertisement includes   a factual claim which is wrong| because customary marine title is not exclusive ownership ;  and the  changes advocated by the Advertiser will not restore the foreshore and seabed to  public ownership  as they do not deal with riparian and other rights not held by iwi .,1
24152,The Complainant was concerned the advertisement was racist and misleading. They said the  advertisement includes  false information about public ownership of the foreshore and seabed  as in 1840 the foreshore and seabed were owned and controlled by hapū  and Rangatira in  Article 2 of Te Tiriti o Waitangi.,1
24153,The Complainant was concerned that it was “absolute mis-information  that 'almost NZ's entire  coast is currently under application before the courts to be awarded to iwi as customary marine  titles'. This advertisement contains no factual explanation of this statement and is inciting  prejudice against a minority group in th is country that have been subjugated and minimalized. ”,4
24154,On Wednesday evening (14th Aug) I noticed a card under the windscreen |wipers of my van. It had this card on it. I am appalled that a racist| harm -spreading group |can offer unsolicited information to me. They are a dangerous group and should not be |allowed to spread misinformation.,5
24155,This company is using a Christian image and a sacred symbol to wrongly |promote their business. This advertisement is offensive to several members of our |educational community and goes against many of our students and staff members鈥?|principles. I respectfully request this ad to be removed to avoid conflicts in our community |and our neighbourhood.,5
24156,The Complainant was concerned the advertisement was misleading to use the phrase “Dad’s  got one of 100 chances to win $10|000 ” when that is not the overall  chance of winning.,1
24157,The Complainant was concerned the advertisement:   • Is misleading| in particular the statistic “ one in three  people will get cancer”   • Is aggressive and scaremongering| to persuade people to donate   • Implies t he consumer should probably save every cent towards their impending doom  instead of donating it to others currently suffering.,1
24158,"This advertisement about an alcohol drink| that even if low alcohol| still breaches |the Code of Alcohol Advertising Rule 1 (d) Alcohol effect 1. (ii) as it advertises alcohol in a |way that enhances confidence| popularity and performance with showing young people| and |a motorbike about to drink it. It encourages young people and other people to drink alcohol |in a popular way to relax| and with the amount of alcohol harm in the community| and the |devastating effect that has on people| I would suggest it is removed.  And| it breaks Rule 1 |(e) Safety 1. (i) a where it associates the drinking of alcohol consumption with risky |behaviours such as motorcyling. And| it breaks Rule 2 Truthful Presentation 2 (b) 2. (i)| (ii)| |and (iii) where it enhances mental or physical capability with the motorbike in it. Even if the |drink is of low alcohol consumption| it still encourages and makes it look attractive| popular |and ""cool"" for people to drink| and no alcoholic drink no matter how much alcohol is in it |should show it that way when there is so much harm associated with it| and people need |healthier and safer ways to relax and enjoy life aside from drinking associated with |motorcyling and socializing which is very unsafe. I would highly recommend that in such |difficult economic times for people too that they should not be encouraged to spend money |on alcohol when they need to save and be careful with their spending| and also not develop |addictions which could be difficult to get off with the health services stretched also| and need |to be directed towards safer and healthier aspects of life.",0
