decision_id,complaint_number,advertiser,advertisement,date_of_meeting,complaint_id,complaints,label,len(complaints),adver_id,adver_,adver_type,len_adver,Unnamed: 13
22316,22/316,AWAP NUMBER 22/003,COMPLAINANT AFT Pharmaceuticals Ltd,13/10/2022,22362,They made the following key points in response to the complaint:,4,69,,,,,
22317,22/317,Z Energy,Z Energy Email,07/11/2022,22363,"I think I have spotted a dodgy petrol price marketing campaign, ""Caltex,Pumped"", please see attached I'm not a mathematician but this piece of Caltex marketing,seems like a rort to me.",0,206,20868.0,": The email advertisement for Z Energy promote d the Caltex pumped,rewards scheme. The advertisement outlines the steps involved in earning the rewards. This,is illustrated by stating 1st visit 6c off, 2nd visit 6c off, 3rd visit 10c off and 4th visit 22c off,per litre of fuel, with a short description about each image.",,,
22318,22/318,Kelloggs NZ,"Kelloggs NZ, Live Television",25/10/2022,22364,"Ad shows male unable to find own underwear in time to eat so grabs a pair of his,female companion to wear while she is out. Complaint In poor taste particularly following the,recent news re the politician, Uffindel and womens underwear. In poor taste, an example of,male disrespecting female Inappropriate for minors for the above reasons .",4,361,20869.0,": The Kellogg's television advertisement for their Crunchy Nut breakfast,cereal shows a man who is clearly in a hurry to get ready to go out. He is shown wearing a,towel, running round his home looking for clean clothes to wear. After realising his clothes,are in the dryer, the man is shown noticing some pink underpants which are hanging on a,coat hanger. He is then shown wearing pink underpants, as he eats his breakfast. Two,women enter the room and their faces drop when they see him. The advertisement ends,with the text The trouble is they taste too good """,,,
22319,22/319,New Zealand Nurses Organisation,"Real Nurses, Television",17/10/2022,22365,"The reasons I""m complaining about this programme are (include link to programme):,I was disappointed with your recent on -screen public advertisement during Shortland Street,that showed a character playing an immigrant nurse promoting nursing as a potential,occupation. I found it to be ill -informed judging by the way it was presented. The World,Health Organisatione's recent (2020) ""State of the World's Nursing"" (SoWN) report advises,against the over reliance on migrant nurses as it hinders the goal of achieving universal,health coverage and health equity. This is partly caused by high -income countries attracting,the most qualified nurses from lower -income countries, instead of augmenting their own,domestic production of nurses. A health disparity amoungst Maori would benef it from an,increase in the number of Maori nurses. Obviously health coverage in the migrants country,will be compromised by a loss of their own nurses. Your depiction of our own domestic,production showing a Maori woman as a gang member and drug user who m ay or may not,have the intelligence to become a nurse conflicts with the WHO's concerns and suggests a,stereotype. In my opinion, it was an opportunity missed not to have had an indigenous,woman speak to the camera.",0,1296,20870.0,": The television advertisement for Real Nurses is delivered by Shortland,Street star Marianne Infante who plays Madonna Diaz . It promotes nursing as a career. The,actress is on the set of Shortland Street, speaking directly to the camera . She initially asks,淨uestion for you, do you think youvee got what it takes to become a real nurse?""She,explains that being a nurse takes ""real strength, real skill, real mana"" She suggests finding,out more about what it takes. The advertisement also includes the website details,realnurses.co.nz and the Real Nurses logo.",,,
22320,22/320,FIFA,"FIFA Green Card for the Planet,",21/10/2022,22366,"Fifa are claiming the football world cup is carbon neutral on a TV ad. That claim,has been ripped apart by leading climate scientists around the world. We should not let them,make those outra geous claims in NZ",1,229,20871.0,": Three variations of a television advertisement for FIFA 's 'Green Card for,the Planet' promotes the campaign which calls on people to make personal pledge s to make,better choices for the environment. The advertisement s begin with an image of the globe,and the text, ""It's our world, it 's up to all of us to protect it "". The advertisement s show,current and former football players making pledges such as limiting the use of plastic and,water or switching to electric vehicles..In one version of the advertisement, the FIFA,president states ""FIFA is playing it's part with our aim to make the FIFA World Cup Qatar,2022 carbon neutral."" .",,,
22322,22/322,Voice For Life,"Voice For Life, Out of Home",17/10/2022,22367,"Id like to file a complaint about a billboard located on the left side of State,Highway 1, heading south out of Auckland (located in the area of the Bombay Hills). The,billboard is an advert isement by the anti -abortion group Voice for Life (more details can be,found on their website at https://www.voiceforlife.org.nz/) and seeks to encourage people to,oppose abortion.",0,394,,,,,
22323,22/323,New Zealand Post Limited,"NZ Post, Billboard",15/11/2022,22368,The Complainant was concerned the advertisement was misleading to claim it was “New Zealand’s favourite courier” given the negative coverage of the business on social media. The Complainant said that any claim should be backed up with relevant research.,1,393,20872.0,"The billboard for N Z Post has an image of a N Z Post courier delivering a package. Next to th e,image is the text: New Zealand's favourite courier."" The advertisement includes the NZ Post,logo.",,,
22324,22/324,ACT Party,"ACT Party, Billboard",25/10/2022,22369,"Bill bord was at 130 Moorhouse Ave in Christchurch on 20/10/22 6pm (ish),""One person one vote"",Act voted against the Prisoner voting rights bill .,https://www.1news.co.nz/2020/06/24/prisoner -voting -rights -bill-passes -in-parliament/",0,258,,,,,
22325,22/325,Family Health Diary and Pfizer,New Zealand Limited,29/10/2022,22370,"Highly misleading, putting peoples lives at risk, false and outdated data, does not,notify of t he serious harm up to and including death that this treatment can cause, especially,in combination with many drugs for Heart conditions, blood thinners and many others, does,not reflect the latest or even recent studies.",1,336,20873.0,": The voiceover for the Family Health Diary television advertisement,promoting PAXLOVID, a Pfizer antiviral treatment for COVID -19, included the following:,""ou can treat COVID with PAXLOVID, an at home oral medicine. It can reduce your risk,of hospital admission or even dying by up to 86%... so if you test positive phone your GP or,pharmacist straightaway and ask if PAXLOVID is right for you."" During the 30 second,advertisement, the following text appear ed across the bottom of the screen:",,,
22326,22/326,Cancer Society New Zealand,"Cancer Society New Zealand,",26/10/2022,22371,"As a cancer survivor, I am terrified every time the Cancer Society voice comes,on to say, ""You have cancer"". What a horrible thing to direct to any listener. I had cancer in,2010 -11 and recovery was a long uphill journey. I dont need to hear anyone threatening me,about cancer again. This is a stone -cold way to present a plea for people to leave their,money or their estate to the Cancer Society. And I get scared and angry every time that,horrible advert comes over the airwaves.,Can you get them to rewrite their plea for people's money?,Or can you get them off the air?",0,608,20874.0,": The radio advertisement for Cancer Society New Zealand is a call to,action to leave a legacy to the charity in your will. The advertisement 's voiceover say s, You,have cancer . Every day 71 New Zealanders hear these words. 71 New Zealanders have to,face that journey "" The advertisement explains what Cancer Socie ty New Zealand can offer,and how a donation can assist them to provide that support.",,,
22328,22/328,Domino's Pizza,"Domino's Pizza, SMS and Mobile",28/10/2022,22372,There were two complaints about thi s advertis ing. The Complainants were concerned the advertisement s were misleading to promote 50% off the entire menu when there are a number of exclusions to the promotion.,1,481,20875.0,"1 :,An SMS text message sent by Domino's on 22 October 2022 stated: This weekend only! 50%,Off our entire menu via Domino's App. Treat yourself! * https://bit.ly/3grce5N Reply STOP to,opt out. """,,,
22329,22/329,Electric Kiwi,Electric Kiwi Television,31/10/2022,22373,"I am writing to complain about the nonsense claims made by Electric Kiwi that,you should use power at night when less carbon is created. This is absolute rubbish,The reason there is less carbon created at night is because less electricity is generated at,night.,A unit of power creates X amount of carbon regardless of the time it is generated. This is,nothing more than deception by hyperbole and should be stopped",0,439,,,,,
22330,22/330,Restaurant Brands NZ Ltd,KFC Television,18/11/2022,22374,"This ad is on several times each evening and features a woman looking at,clothing and a bored partner. Partner sees KFC shop, grabs a whole lot of dresses and,shoves at partner, tells her to take her time,he rushes off to KFC. This ad is about bullying,and manipulation by a male towards a female and for that reason I find it unacceotable",0,360,,,,,
22331,22/331,Coca -Cola Oceania,"Sprite Heat Happens Campaign,",20/11/2022,22375,"There were two complaints about this advertisement. The Complainants were concerned the advertisement was disturbingly violent and said, “There is enough family violence without humourising it.”",5,429,20876.0,"The television advertisement for Sp rite soft drink shows a young woman relaxing. She is,interrupted by her brother playing a banjo. The voiceover says "" Ahhh, Zoe. Your chill time,just got cancelled. Little brother has taken up the banjo. Time to teach him a lesson"" .",,,
22332,22/332,@lovefromyourdads,Fitbit Instagram,08/11/2022,22376,"Christian Newman / Love from your dads on Instagram recently advertised the,news fit Bit watch. In his post he claims that sleeping on your side reduces the chance of,getting dementia.,This is extremely harmful and he does not have a medical background to be making this,claim. It's harmful to those suffering from and supporting those with dementia diagnosis.",0,382,,,,,
22336,22/336,New Zealand Labour Party,"Labour Party, Facebook",07/10/2022,22377,Posted to the account 25/10/2022,1,49,20877.0,": The sponsored Facebook advertisement f rom the New Zealand Labour,Party promotes the Government's strong economic management which it says is evident,from the growth of the New Zeala nd economy in comparison to other countries . This is,illustrated with an image of a graph showing New Zealand as having the highest percentage,change in GDP of 1.7% against other countries including Australia, Canada, the EU and,Japan etc. The advertisement includes details that source information comes from Statistics,NZ.",,,
22337,22/337,Chorus NZ,Chorus NZ Television On Demand,07/11/2022,22378,"This is the youtube link to watch the advertisement that I find offensive. I originally saw the advertisement throughout October while watching TVNZ+. I have just seen it now, 26 October 2022, around 19:00. The advertisement is made by Saatchi and Saatchi for Chorus, to advertise the fibre network. I find it offensive in the way the voiceover talks down to the character ’Ricky’ who has been designed to appear Maori or Pacific Islander. The advertisement makes Ricky appear to not understand and due to the design of his character, I find this demeaning to a ll Maori and Pacific Islanders. I think the advertisement is not where we want to go as a country. We can have fun without demeaning people or hopping onto outdated, lame, and incorrect stereotyping.",5,272,,,,,
22338,22/338,"Taxpayers""Union",Taxpayers Union Twitter,08/11/2022,22379,"I am making this com plaint regarding the tweet posted by the New Zealand,Taxpayers' Union (hereinafter referred to as the Union) at 14.42 on 28 October 2022, as,attached.",0,190,20878.0,": The digital advertisement for the New Zealand Taxpayers Union on their,Twitter page promote s their opposition to the voting age being lowered. Part of the,description reads listening to the people would be a good start. The image below has a,cropped headline from Stuff which says Local government review calls for lower voting age.,The text in an image below that says ""Meanwhile 79% of kiwi's want the voting age to,remain at 18"" this statistic was source from Curia Market Research Election Issues Poll.",,,
22340,22/340,NZ National Party,"NZ National Party, Addressed Mail",07/11/2022,22380,"I received advertising material via mail form the National Party. There is no clear,way to opt -out of receiving further advertising material.",0,160,,,,,
22341,22/341,NZ National Party,NZ National Party Addressed Mail,07/11/2022,22381,"Chris Bishop is sending out a biased 'survey""designed to make the respondent,choose between specified issues. The end result is that the respondent can only e xpress one,opinion - ie that Labour has failed. The result s will be published as 100% of respondents,think that labour has failed, This seems to me to be creating misinformation directly into,computers in private use.,I am a Labour and green supporter - is he targeting pple like myself?",0,471,,,,,
22342,22/342,Department of Corrections,"Department of Corrections, Live",08/11/2022,22382,"I have seen the new ad for why work with the corrections department because,you are helping people on mutiple channels now I enjoyed the ad until the very end when the,other person replied ""i m just in banking"" I find this offensive and degrading to all staff,working at banks. I Dont believe any industry should be used as the reply in this instance as,it would be degrading to any other type of employement. I Believe this breaches: Rule 1 (c),Decency and Offensiveness GuidelinesAdvertisements must not contain anything that is,indecent, or exploitative, or degrading, or likely to cause harm, or serious or widespread,offence, or give rise to hostility, contempt, abuse or ridicule. In which the gu idelines state,employment status etc",5,766,20879.0,": The television advertisement for the Department of Corrections promote s,the Corrections Officer role as a career path. The advertisement shows a uniformed,Department of Corrections Officer attended a BBQ and describing his job as ""helping,people"" . When asked by a fellow attendee ""What do you really do?"", the officer describe s a,hypothetical person who has ma de bad decisions and is now feeling "" angry "", ""frustrated "",and ""raging""""as he describes his type of work. The Corrections Officer asks the other man,what he does for a living who replies, I'm in b anking""",,,
22343,22/343,Family Health Diary & Pfizer New,Zealand Limited,09/11/2022,22383,"Since March 2020 the entire NZ population has been told repeatedly to sneeze,or cough into their elbow not hand if unwell and here is an ad on prime time tv for an oral,antiviral treatment fo r COVID -19 showing a woman coughing into her hand... have we,forgotten already?",0,292,20880.0,": The Family Health Diary and Pfizer New Zealand Limited television,advertisement promoting Paxlovid, an anti -viral medication used to treat COVID -19, says the,product is ""fully funde d"" and ""free delivery"". The advertisement shows a woman on her front,porch pick up a parcel, wave to the courier driver and then cough into her fist.",,,
22344,22/344,McDonald's Restaurants (NZ) Ltd,"MacDonald's, Live Television",29/11/2022,22384,The Complainant was concerned the advertisement showed unsafe driving practices by having a driver rever sing without looking in his rear vision mirror or turning around before moving .,0,364,20881.0,"The television advertisement for McDonald's promotes their Double McSpicy Chicken Burger.,A man order s a Double McSpicy burger at the drive -thru. After receiving his burger, he tries,multiple times to find a quiet discreet spot to enjoy his burger. At one point he is recognised,by people on a bus and reverses his car to find a new spot. He finds a quiet place to enjoy,his chicken burger on a farm and as the camera pulls back, viewers see the slogan on the,side of his Ute which says, Nothing beats Barry's Beef."" The voiceover says, The Double,McSpicy Chicken burger can make a chicken lover out of anyone."" The advertisem ent ends,with the McDonalds logo and the text, Serious about chicken.""",,,
22345,22/345,Brand Developers,Thin Lizzy Television,25/01/2023,22385,"The advertisement would have been shown between 11am and 11.30am. It was advertising Thin Lizzy Puffy Eye Remover. It stated that there was a special offer of 50% off with free shipping. When I rang to place an order, I was told the offer was fo r buy one, get one free which is not the same as 50% off. The price for this was $90 but it was not possible to buy one for $45. I think this is false advertising and was not what the TV ad stated.",0,317,20882.0,"The two minute Brand Developers television advertisement promoting Thin Lizzy Puffy Eye,Remover had the following text across the bottom of the screen for much of the advertisement:,""50% Off Sale - Free Shipping - Website Only"". The website address was also written across,the top of the advertisement: ""thinlizzy.com.au"". Near the end of the advertisement the,voiceover said ""Call now to order a tube of Puffy Eye Remover with 240 applications for a 30,day risk free trial for only $9.99. But Wait! Call right now we'll double the offer to 480,applications and we'll ship it to you for Free. That's buy one get one free""So call 0800 008,009 now, this is a TV only offer, so call right now.. "".",,,
22346,22/346,Lion NZ Limited,"Stella Artois, Digital Billboard",14/11/2022,22386,"I found this advertisement for alcohol offensive, as it is during a pandemic, and,implies that drinking this product is essential for confidence, popularity, attractiveness and,sexual success breaking the Alcohol Advertising and Promotion Code 1 (ii) and it portrays it,as a desirable social or personal quality or benefit. This is offensive, because it appears,desirable or attractive and necessary for living a good life, when during a pandemic it could,create further trouble with respect to driving, and the excess intake that is increasing in,communities and neighbourhoods during these current times. I am not criticizing the fact that,it is about two women, as they could be friends as well, but implying alcohol is necessary for,acceptance and having a meal together as well, which could draw many people, including,young people into buying it and drinkin g it excessively because of how attractive or appealing,it appears to be. I think it is breaking those codes and should not be shown. It also portrays,that people need to be of high class to be acceptable, and people on low incomes are not. It,appears to e ncourage discrimination between the classes as well. Since other alcohol,advertisements have been taken down that show it towards young people, it needs to be,taken down also because it supports class discrimination and encourages other classes to,feel inf erior and indifferent. as well as intimidated. It also could encourage the intimidation of,victims or other vulnerable people who may be subjected to the resulting treatment by people,drawn to drinking alcohol for acceptance and social status. During a pan demic, when people,are worried, depressed and anxious about the changing times, I would advise this not to be,allowed, so as not to encourage worsening conditions for communities and neighbourhoods,by drinking this product, drawn into the attractiveness of it.",4,1932,20883.0,": The digital billboard advertisement for Stella Artois beer has a stylised,picture of two people dining at a restaurant each holding a glass of Stella Artois with ""Bon,Appetit "" written above the image. Below this image the text says 楳ake Time For The Life -,Artois. """,,,
22347,22/347,Mitsubishi Motors New Zealand,Limited,17/11/2022,22387,"Advertisement refers to the te tax"" This is a pejorative term used to,misrepresent the polic y for penalising high emission producing vehicles.",0,164,20884.0,": The television advertisement for Mitsubishi Motors New Zealand,,promot es the Triton Ute. The advertisement shows multiple shots of the Ute detailing its,features and spec ifications . The advertisement states in text and voiceover that the the offer,price contains ""No Ute tax "". The advertisement has fine print which ex plains the Advertiser,will pay the ""clean car tax "" that applies to the vehicle.",,,
22351,22/351,COMPLAINT ON BEHALF OF Society for Science Based,Healthcare,17/11/2022,22388,"The Complainant, Society for Science Based Healthcare, was concerned the advertisements were in breach of the therapeutic code because they ma de therapeutic claims that ha dn’t bee n adequately substantiated.",0,309,20885.0,s,,,
22352,22/352,Billy Graham Evangelistic,Association,17/11/2022,22389,"The Rock (amongst other media) has been promoting the upcoming speaking,engagement of one Franklin Graham, an American tv evangelist. Graham is part of a larger,family of evangelists who are renowned for their homophobia, misogyny, and intolerance of,many forms of difference. Graham has spoken out in favour of the outlawed and harmful,practice of ""conversion therapy"" and has a hateful, intolerant attitude towards the LGBTQIA+,community.,Any m embers of the community hearing this advertisement on the radio would likely feel,unsafe and as if The Rock were in favour of the attitudes Graham perpetuates. This seems to,be in stark contrast to the stations recent efforts to fundraise for mental health through,Gumboot Friday. Mental health is a massive concern for the LGBTQIA+ community, the,statistics are overwhelming. If the station and its owners were truly concerned about,improving mental health then it would not even consider advertising such a hat eful, intolerant,,and outdated person.",0,1029,20886.0,": The radio advertisement for Billy Graham Evangelistic Association, is,promoting the Franklin Graham 楪od Loves You""Tour. The advertisement is split into two,parts, an intro and an outro, which are either side of a 20 second traffic upda te. The intro,voiceover says, what's your greatest fear?"" The outro voiceover says, At Christchurch,Arena on November 12th, visit godlovesyoutour.nz for details about this free event""",,,
22353,22/353,Chilly Box,Chilly Box Facebook,23/11/2022,22390,"They are claiming to be cheaper and fill 2 trolleys at the prices since they are so,low. But it's actually just outright misinformation and misleading customers",1,178,,,,,
22354,22/354,National Mini Storage,"National Mini Storage, Live",26/11/2022,22391,"Storing these babies"",Extremely insensitive and inappropriate in light of the childrens bodies found in storage",4,131,20887.0,": The television advertisement for National Mini Storage is promoting their,storage units. The advertisement show s a male going through his record collection and,explaining why they are so important to him . He says, Id never sell any of them, but we,gotta make room for our new babyo these babies have to stay here for now"" The,advertisement ends with a shot of the male and his pregnant partner before showing the,National Mini Storge logo and tagline ""We'll look after your priceless collections"" .",,,
22355,22/355,AIA New Zealand,AIA New Zealand Facebook,06/12/2022,22392,"AIA NZ had this Facebook advertisement today. It states that you can have ""up,to $300,000 life cover from $2.96"" (as attached).,This seemed appealing so I clicked on the link that took me to their Starter Life""policies (as,attached). There had a similar statement of ""plan starts from $5.90* per fortnight"",($2.95/week), ""*Refer to disclaimer for pricing scenario"". This pricing scenario (attached) is,using life cover of only $100,000, a vast difference from $300,000.",0,495,,,,,
22356,22/356,COMPLAINT ON BEHALF OF Alcohol Healthwatch,ADVERTISER Shot Pop,11/12/2022,22393,"The Complainant , Alcohol Healthwatch , was concerned the website was not age - gated, the product packaging had special appeal to minors and the Instagram and Facebook advertisements , as well as having appeal to minors, linked alcohol consumption with an unsafe practice, claimed that alcohol products can have health benefits or enhance mental and physical health , and portrayed alcohol as n ecessary for the enjoyment of an activity.",4,516,20888.0,s changed,,,
22357,22/357,Vitaco Health (NZ) Ltd,Healtheries Televi sion,13/12/2022,22394,"The actor in this ad says "" We dont have to be perfectly healthy, we just have to,keep going, that's how we make every day better than the last"". As a former CEO of two,major corporations who took that attitude and worked through illness and in highly stressful,situations and now suffers burnout, PTSD, depression and severe anxiety to the point of,unfitness for work, I believe that statement is harmful and inappropriate. This ad should be,withdrawn immediately. Thanks.",5,497,,,,,
22358,22/358,L'Oreal NZL,L'Oreal NZL Live Television,28/11/2022,22395,"Jane Fonda claims that using this cream makes her skin feel firmer""because,she uses this Lr eal cream on her skin. There a no mention of the amount of cosmetic,surgery she has had that are more likely to be the cause of her firmer skin and youthful,appearance! In this article she even says she doesnt use face creams and says she uses,surgery and facials! https://www.latimes.com/entertainment -arts/story/2022 -08-03/jane -fonda -,facelift -interview -vogue,So I conclude that the claims in this advertisement are misleading and untrue.",4,567,,,,,
22360,22/360,Collective First National Real,Estate,30/11/2022,22396,"When I first saw this series of advertisements from Collective, I initially believed,they were genuine reviews from buyers. I found this rather amusing and believable given the,name of one of the ""reviewers"" being ""Karen"". As it turns out, these are in fac t FAKE Google,reviews, despite the fact they use the Google logo, quotation marks and the same star rating,system that Google uses. My complaint is that this series of billboard advertising I have seen,around Wellington is false advertising and misleading.",1,535,20889.0,"The billboard advertisement for Collective First National, promoted their real estate services .,The trailer billboard has a 1 -star review with the 榞oogle reviews""logo next to it. The review,below says, Too many competing offers -Karen (Buyer)"" The bottom le ft corner of the,advertisement has the Collective First national logo while the bottom right corner of the,advertisement has an image of a house.",,,
22361,22/361,Auto Distributors,Opel Mokka Car Television,06/12/2022,22397,"Lady in street rips off a security camera and throws it into a rubbish bin.,Promotes vandalism and anti social law breaking behaviour.",0,153,,,,,
22362,22/362,NZ On Air,NZ On Air Instagram,16/12/2022,22398,"NZ On Air are using a photo of a young man vaping to promote a show and,specifically mentioning fashion and glamour in relation to the post. Clearly not ok.,https://www.instagram.com/p/ClSD2 KTvF72/?igshid=YmMyMTA2M2Y=",0,238,,,,,
22363,22/363,NZME,ZM Pavlova Gi n Facebook,13/12/2022,22399,"I think it's inappropriate for a radio station that attracts youngsters to be,advertising alcohol . Is this paid advertising ?",5,143,,,,,
22364,22/364,The Market NZ,Mrs Piss CD Facebook,13/02/2023,22400,"I was browsing FB today when this image presented itself. I find if highly,offensive.",5,103,,,,,
22365,22/365,Unilever Australasia,"Persil Ultimate, Live Television",05/12/2022,22401,At 7.55pm this evening I watched an tv ad on Eden.,0,67,20890.0,": The television advertisement for Unilever promotes their product Persil,Ultimate. The advertisement shows a family play ing soccer which results in them play,fighting and rolling around on the muddy grass. The Persil Ultimate product is shown with,animation s of the stain removing process . The advertisement ends with a product shot,voiceover saying, ""Try Persil Ultimate, the gold standard in laundry""",,,
22366,22/366,Brand Developers,TEBO Massage Chair website,25/01/2023,22402,"The Complainant was concerned the advertisement made therapeutic claims which could not be substantiated , and people with serious health conditions (stress & anxiety, chronic headaches, migraine, sleep conditions, low blood pressure, low mobility, compromised immune system) may be misled by the advertisement.",0,366,20891.0,"The website advertisement for the T EBO Massage  Chair , promoted by Brand Developers,  said the chair can “help relieve stress” and “deliver health benefits that are off the charts”. The  advertisement included the following text:     “…Are you suffering from Stress? Tension? Stiff Muscles? Headaches? Anxiety? Fatigue?  ...   Is Stress making you sick ? According to a US report, more than 70% of all doctor’s visits are  related to stress or stress -related illnesses. Stress causes the body to release hormones as if  it were facing an emergency. When this happens it can lead to headaches, increased  depressi on, heartburn, insomnia, a weakened immune system, gastrointestinal disorders, high  blood pressure and more! Take control of your health with the convenience of a stress relieving  massage at your fingertips…     How can TEBO help relieve stress?     The TEBO Chair combines a traditional Chinese massage with advanced science and  technology that closely imitates the kneading, pressing, pushing, rubbing and massaging  techniques. The hi -tech features of far infrared heating, vibrational technology and magnetic  therapy deliver health benefits that are off the charts … Introducing the TEBO Massage Chair!  The luxurious, intelligent, 3D Massage Chair designed to help you relieve stress, anxiety and  pain…”  ",,,
22368,22/368,Nova Energy,"Nova Energy, Website",12/12/2022,22403,Photo of person inside washing machine can send the wrong message to kids.,4,91,20892.0,": The digital advertisement promoting Nova Energy was posted on the New,Zealand Herald website. The advertisement was an image of a front loader washing,machine, with the face of smil ing ma n inside the washing machine. The text on the image,says, ""On our Off -Peak Plan. "" The advertisement includes the Nova Energy logo in the,bottom right corner of the image.",,,
22369,22/369,Sex Outside the City,"Sex Outside the City, Billboard",12/12/2022,22404,"Why is this being advertised on the main road that my children travel on,regularly. This sort of advertising is for a very small minority and shouldnt be pushed on,everyone!,This ad is trul y disgusting and should be removed.",4,247,20893.0,": The billboard advertisement in New Plymouth for Sex Outside The City,promote s rectal swab testing. The Billboard has an image of two cartoon males from behind,,holding hands. The te xt on the billboard says, 楩inish the job with a Rectal Swab"" Under this,statement there is wording about testing for gonorrhoea and chlamydia and a logo and,website address for Sex Outside The City.",,,
22370,22/370,MediaWorks,"ROVA, Live Television",12/12/2022,22405,"Good afternoon, I would like to submit an official complaint again the ROVA Are,you a pod -head advert on tv2. The advert refers to pod -head addiction with the advert ending,having people in a room hugging and one man sitting and listening to a podcast. The content,where the lady refers to how she realised that she has a problem when she was at her,grandfathers funeral and laughed during the funeral due to her listening to a podcast,definitely relates to what an addiction is and the extent to which it takes a person however the,wording addict""and the ending of this advert is an insult to addiction as a whole. Addictions,come in many forms and openly advertising podcast addiction is triggering and again,,insulting and the wording of this advert has the ability to let addicts of any form think that it is,okay to be an addict. As a recovering addict myself and for all addicts in general, we find this,advert offensive and disrespectful. Being an ad dict in life is hard enough as is, having it,mocked in an advert is irresponsible. Thank you for allowing people access to this platform to,express concerns and your attention hereto would be appreciated.",5,1196,20894.0,": The television advertisement for the ROVA podcast app features a woman,speaking in a therapy style group admitting she is a 楶od -Head"" The woman describes how,listening to podcasts are taking over her life . The last scene in the advertisement shows the,therapy class having a group hug while on e male is left out giggling while listening to a,podcast.",,,
22371,22/371,Propellor Propert y Investments,"Propellor Proper ty Investment,",15/12/2022,22406,The Complainant ’s view was that it was not appropriate for the actor Johnny Depp to be in an advertisement promoting a product for men .,0,499,20895.0,"The radio advertisement promoting Propellor Property Investments was broadcast on,Newstalk ZB. The advertisement describes how the right investment property can make a,huge difference to your life by helping to pay off your home mortgage faster The voiceover,describes a client's experience includ ing the statement Sell it now and take the tax -free profit,to pay off the home and save twenty years of mortgage payments .""",,,
22374,22/374,Clyne & Bennie Ltd,"Clyne & Bennie, Print",25/01/2022,22407,The Complainant was concerned the advertisement was misleading to state chlorine will damage hot water cylinders when this has not been conclusively proven. The Complainant is also concerned the use of the skull and crossbones image leads consumers to believe chlorine in the water system is dangerous.,1,400,20896.0,"The print advertisement for Clyne & Bennie in the Rolleston News promotes their house water,filtration systems. The close -up image is of a person drinking water with text over the image,saying, Chlorine is coming to Rolleston!! Dont wait until Chlorine has damaged your hot water,cylinder""Protect your cylinder ""get a HOUSE WA TER FILTRATION SYSTEM installed now,and have clean water throughout your home. Call us today! "" The advertisement contains an,image of a skull and bones sign with Chlorine written on it . The Clyne & Bennie logo is at the,bottom of the advertisement with co ntact details.",,,
22376,22/376,Pfizer New Zealand,"Paxlovid On Demand Television,",26/01/2022,22408,"I noticed the ad on TVNZ+ streaming network yesterday 12/12/2022 and then,using a Google search found it on YouTube. The ad is for a prescription medicine to treat,COVID -19. While the small text does say ""restrictions apply"" the audio in the ad at the end,says ""Ask your GP if Paxlovid is right for you"". This is misleading, as a GP I believe Paxlovid,would benefit a great many patients but the restrictions by the Ministry of Health regarding,access are very strict, either Maori/Pacific Islanders age over 50, other ethnicities aged of 65,,or patients with 3 major chronic health conditions. These strict criteria prevent the majority of,New Zealanders getting access, for example someone with sever e asthma or heart disease,alone will not qualify when almost all doctors would agree that it should be used in those,patients. Rather than state ""Ask your GP if Paxlovid is right for you"" which is utterly,misleading, it should state ""Ask your GP if you are eligible"". This is the YouTube Link:,https://www.youtube.com/watch?v=O59TIkOCyhk 0",1,1074,20897.0,": The animated television advertisement for Pfizer New Zealand promote s,the anti-viral p rescription medicine, Paxlovid. The advertisement shows a cartoon cat,listening to a radio broadcast which states that COVID -19 hospital admissions are predicted,to rise"" . The advertisement voiceover introduces Paxlovid and states ""So if you test positive,,ask your healthcare professional if Paxlovid is right for you .""",,,
22377,22/377,Nutrient Rescue,Nutrient Rescue Webs ite,29/01/2022,22409,"I am concerned that t he advertisement is making unsubstantiated therapeutic,claims. The advertisement states that there is no greater testimonial ""than a customers story,and links to their story on their advertisers website.,The testimonial claims health benefits, but contai ns no information on the scientific evidence,that supports the claims.",0,371,,,,,
22379,22/379,Dyson New Zealand,"Dyson, Live Television",07/02/2023,22410,"Dyson air purifier - the advert states in writing on the screen that the product, even cools you"" It has no temperature cooling function - I checked this with Dyson after,purchasing a unit. The advertisement is misleading and makes a false claim.",1,266,,,,,
22380,22/380,Procter and Gamble Australia PTY,LTD,10/02/2023,22411,"The advert states that the product will remove up to 100% of dandruff & itch -,that is a misleading statement as up to 100% suggests it is certain, whereas it could actually,mean 5%, which makes it worthless .",1,228,20898.0,": The Procter and Gamble television advertisement promote s its Head &,Shoulders anti dandruff shampoo. The advertisement shows two businesswomen meeting,,when a male dressed as a dandruff appears and itch es the woman's head. The final shot of,the advertisement shows the product with the voiceover s aying ""Removes up to 100%,dandruff and itc h."" The text onscreen says. ""Up to 100% dandruff -free* & itch** protection. """,,,
23001,23-Jan,Woolworths New Zealand Limited,"Countdown, Facebook",16/01/2023,23001,"Countdown is glorifyi ng and celebrating the excessive number of occasions that,include alcohol consumption, and seeking to encourage this, and commercially profit from it.,If this complaint should be directed elsewhere, please advise the appropriate body.",0,276,20899.0,": The sponsored Facebook advertisement for Countdown Supermarkets,promot ed the range of drinks available . The post has an image of a pink drink being poured,into a glass, with text o n the image which says, ""Rosés that'lll tickle you pink"" The caption,for the post says ""The occasions that call for a drink are many and varied. As is our range.,So you'lll always find the right drink at Countdown "".",,,
